Year,Category,Title,Type,Quality,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Note
2007,VEGETABLES,Lettuce,Little Gem,1st,$/twin,0.5,0.45,0.48,0.57,0.41,0.38,0.37,0.37,0.37,0.42,0.45,0.45,
2007,VEGETABLES,Lettuce,Little Gem,2nd,$/twin,,,,,0.32,0.34,0.34,0.38,0.34,0.3,0.3,,
2007,VEGETABLES,Lettuce,Little Gem,Ave,$/twin,,,,,0.4,0.38,0.36,0.37,0.37,0.4,0.34,,
2007,VEGETABLES,Mushrooms,Button - Indoor,-,$/kg,1.06,1.08,1.12,0.99,0.91,1.08,1.1,1.04,1.1,1.08,1.04,1.1,
2007,VEGETABLES,Mushrooms,Cup - Indoor,-,$/kg,1.17,1.03,1.17,1.17,1.12,1.23,1.2,1.04,1.25,1.27,1.02,1.23,
2007,VEGETABLES,Mushrooms,Flat - Indoor,-,$/kg,,1.38,,0.47,1.05,1.21,1.4,,,,0.87,0.92,
2007,VEGETABLES,Parsnips,All Varieties,-,$/kg,0.79,0.7,0.68,0.64,0.77,0.97,1.38,1.29,1,0.87,0.89,0.92,
2007,VEGETABLES,Rhubarb,Forced,-,$/kg,2.44,2.31,2.07,1.7,,,,,,,,2.36,
2007,VEGETABLES,Rhubarb,Outdoor,-,$/kg,,,1.32,1.01,1.03,1.04,0.99,0.91,0.94,,,,
2007,VEGETABLES,Runner Beans,Runner-Climbing,1st,$/kg,,,,,,3.6,2.37,1.36,1.79,2.09,,,
2007,VEGETABLES,Runner Beans,Runner-Climbing,2nd,$/kg,,,,,,2.56,1.57,1.06,1.19,1.4,,,
2007,VEGETABLES,Runner Beans,Runner-Climbing,Ave,$/kg,,,,,,3.55,2.25,1.3,1.65,2,,,
2007,VEGETABLES,Salad Onions,Salad,-,$/bunch,,,,0.2,0.2,0.19,0.2,0.21,0.2,0.2,0.2,,
2007,VEGETABLES,Shelling Peas,All Varieties,1st,$/kg,,,,,2.01,1.94,1.43,1.84,1.96,1.73,,,
2007,VEGETABLES,Shelling Peas,All Varieties,2nd,$/kg,,,,,1.51,1.68,1.3,1.55,1.14,1.01,,,
2007,VEGETABLES,Shelling Peas,All Varieties,Ave,$/kg,,,,,1.97,1.9,1.4,1.7,1.4,1.21,,,
2007,VEGETABLES,Spinach,Leaf - Loose/bunches,1st,$/kg,,,,0.79,0.92,0.69,0.65,0.58,0.6,0.59,0.62,,
2007,VEGETABLES,Spinach,Leaf - Loose/bunches,2nd,$/kg,,,,,0.7,0.6,0.6,,0.43,,,,new item this year
2007,VEGETABLES,Spinach,Leaf - Loose/bunches,Ave,$/kg,,,,,0.92,0.69,0.65,,0.59,,,,
2007,VEGETABLES,Swede,All Varieties,-,$/kg,0.28,0.27,0.27,0.26,0.28,0.35,0.46,0.41,0.36,0.34,0.35,0.35,
2007,VEGETABLES,Sweetcorn,All Varieties,-,$/cob,,,,,,,0.2,0.22,0.16,0.15,,,
2007,VEGETABLES,Tomatoes,Round,1st,$/kg,,,1.65,1.22,0.73,0.76,0.79,0.74,0.93,0.96,0.78,,
2007,VEGETABLES,Tomatoes,Round,2nd,$/kg,,,,0.66,0.42,0.43,0.43,0.51,0.6,0.61,0.44,,
2007,VEGETABLES,Tomatoes,Round,Ave,$/kg,,,,1.18,0.67,0.68,0.7,0.69,0.86,0.91,0.73,,
2007,VEGETABLES,Tomatoes,Vine,1st,$/kg,,,1.65,1.27,0.8,0.82,0.81,0.71,0.85,0.99,0.76,,
2007,VEGETABLES,Tomatoes,Vine,2nd,$/kg,,,,,0.57,0.74,0.71,0.67,0.53,,0.53,,
2007,VEGETABLES,Tomatoes,Vine,Ave,$/kg,,,,,0.79,0.82,0.8,0.71,0.83,,0.65,,
2007,VEGETABLES,Tomatoes,Cherry,1st,$/kg,,,3.95,2.88,1.76,1.82,2.07,1.83,2.04,2.33,0.89,,
2007,VEGETABLES,Tomatoes,Cherry,2nd,$/kg,,,,1.64,1.04,1.22,1.3,1,1.35,1.4,1.4,,
2007,VEGETABLES,Tomatoes,Cherry,Ave,$/kg,,,,2.82,1.69,1.8,2.03,1.76,1.99,2.22,1.07,,
2007,VEGETABLES,Tomatoes,Plum,1st,$/kg,,,1.67,1.23,0.77,0.82,0.87,0.78,0.93,0.98,,,
2007,VEGETABLES,Tomatoes,Plum,2nd,$/kg,,,,0.83,,,,0.43,0.5,,,,
2007,VEGETABLES,Tomatoes,Plum,Ave,$/kg,,,,1.2,,,,0.76,0.9,,,,
2007,VEGETABLES,Turnip,All Varieties,-,$/kg,0.84,0.53,0.44,0.62,0.68,0.66,0.78,0.87,0.86,0.8,0.76,0.75,
2007,VEGETABLES,Watercress,All Varieties,-,$/bunch,0.44,0.45,0.47,0.44,0.65,0.61,0.51,0.46,0.47,0.48,0.49,0.49,
2007,CUT FLOWERS,Alstromeria,Indoor,-,$/bunch(1),0.91,0.96,0.88,0.74,0.77,0.83,0.83,0.72,0.72,0.81,0.88,0.9,
2007,CUT FLOWERS,Chrysanthemums Flowers,Indoor-bloom,-,$/bloom,,,0.2,,0.24,0.26,0.31,0.31,0.32,0.34,0.36,0.45,
2007,CUT FLOWERS,Chrysanthemums Flowers,Indoor-spray,-,$/spray,0.14,0.13,0.09,0.11,0.15,0.13,0.12,0.14,0.15,0.11,0.12,0.12,
2007,CUT FLOWERS,Gladioli,All Varieties,-,$/bunch(1),,,,,,0.9,0.53,0.41,0.5,0.53,,,
2007,CUT FLOWERS,Irises,Indoor,-,$/bunch(1),0.35,0.46,0.6,,,0.33,,,0.6,0.6,,,
2007,Narcissus-inc.Daffodils,Oriental Lilies,Homegrown,-,$/stem,0.43,0.48,0.6,0.52,0.51,0.55,0.48,0.42,0.45,0.43,0.47,0.47,
2007,Narcissus-inc.Daffodils,Pinks,All Varieties,-,$/bunch(3),,,,0.33,0.26,0.24,0.24,0.2,0.25,0.21,0.2,,
2007,Narcissus-inc.Daffodils,Tulips,Indoor,-,$/bunch(4),0.67,0.65,0.66,0.61,0.4,,,,,,,0.74,
2007,POT PLANTS,Begonia-Elatior,13cm,-,$ each,0.63,1,0.8,0.88,0.66,0.69,0.75,0.81,0.66,0.74,0.85,0.98,
2007,POT PLANTS,Cyclamen,13cm,-,$ each,1.04,0.73,,,,,,1.28,1.25,1.03,1.19,1.42,
2007,POT PLANTS,Poinsettia,13cm,-,$ each,,,,,,,,,,,2.55,2.24,
2007,POT PLANTS,Chrysanthemum,13cm,-,$ each,0.82,0.94,1.07,1.05,0.97,1,0.97,0.99,1,0.98,1.07,1.06,
2008,FRUIT,Blackberries,All Varieties,-,$/kg,,,,,,,4.86,6.84,6.7,,,,
2008,FRUIT,Blackcurrants,All Varieties,-,$/kg,,,,,,,4.66,5.2,4.74,6.13,,,
2008,FRUIT,Cherries,Sweet Black,1st,$/kg,,,,,,,2.82,3.31,,,,,
2008,FRUIT,Cherries,Sweet Black,2nd,$/kg,,,,,,,2.58,,,,,,
2008,FRUIT,Cherries,Sweet Black,Ave,$/kg,,,,,,,2.82,,,,,,
2008,FRUIT,Cherries,Sweet White,1st,$/kg,,,,,,,2.08,,,,,,
2008,FRUIT,Cherries,Sweet White,2nd,$/kg,,,,,,,3.31,,,,,,
2008,FRUIT,Cherries,Sweet White,Ave,$/kg,,,,,,,2.09,,,,,,
2008,FRUIT,Cooking Apples,Bramley's Seedling,1st,$/kg,0.72,0.73,0.74,0.88,1.01,1.03,1.03,0.81,0.66,0.61,0.65,0.69,
2008,FRUIT,Cooking Apples,Bramley's Seedling,2nd,$/kg,0.51,0.52,0.57,0.63,0.71,0.76,0.7,0.61,0.48,0.43,0.42,0.45,
2008,FRUIT,Cooking Apples,Bramley's Seedling,Ave,$/kg,0.68,0.68,0.69,0.8,0.91,0.92,0.93,0.78,0.64,0.58,0.58,0.63,
2008,FRUIT,Damsons,All Varieties,1st,$/kg,,,,,,,,1.55,,,,,
2008,FRUIT,Damsons,All Varieties,2nd,$/kg,,,,,,,,,,,,,
2008,FRUIT,Damsons,All Varieties,Ave,$/kg,,,,,,,,,,,,,
2008,FRUIT,Dessert Apples,Cox's Orange-group,1st,$/kg,0.7,0.67,0.72,0.87,,,,1.09,0.83,0.65,0.63,0.69,
2008,FRUIT,Dessert Apples,Cox's Orange-group,2nd,$/kg,0.45,0.43,0.52,0.5,,,,,0.59,0.42,0.37,0.43,
2008,FRUIT,Dessert Apples,Cox's Orange-group,Ave,$/kg,0.65,0.6,0.67,0.74,,,,,0.81,0.6,0.57,0.63,
2008,FRUIT,Dessert Apples,Discovery,1st,$/kg,,,,,,,1.03,0.68,0.46,,,,
2008,FRUIT,Dessert Apples,Discovery,2nd,$/kg,,,,,,,,0.43,0.36,,,,
2008,FRUIT,Dessert Apples,Discovery,Ave,$/kg,,,,,,,,0.64,0.44,,,,
2008,FRUIT,Dessert Apples,Egremont Russet,1st,$/kg,0.77,0.9,0.8,0.88,,,,,0.96,0.72,0.78,0.82,
2008,FRUIT,Dessert Apples,Egremont Russet,2nd,$/kg,0.51,,0.44,0.43,,,,,,0.5,0.53,0.53,
2008,FRUIT,Dessert Apples,Egremont Russet,Ave,$/kg,0.75,,0.77,0.48,,,,,,0.7,0.74,0.75,
2008,FRUIT,Dessert Apples,Spartan,1st,$/kg,0.39,,,,,,,,,0.61,0.62,0.66,
2008,FRUIT,Dessert Apples,Spartan,2nd,$/kg,,,,,,,,,,0.34,0.37,0.36,
2008,FRUIT,Dessert Apples,Spartan,Ave,$/kg,,,,,,,,,,0.59,0.54,0.6,
2008,FRUIT,Dessert Apples,Worcester Pearmain,1st,$/kg,,,,,,,,,0.69,0.63,,,
2008,FRUIT,Dessert Apples,Worcester Pearmain,2nd,$/kg,,,,,,,,,0.5,0.43,,,
2008,FRUIT,Dessert Apples,Worcester Pearmain,Ave,$/kg,,,,,,,,,0.67,0.52,,,
2008,FRUIT,Dessert Apples,Red Pippin,1st,$/kg,,,,,,,,,0.61,0.48,0.49,,
2008,FRUIT,Dessert Apples,Red Pippin,2nd,$/kg,,,,,,,,,,0.34,,,
2008,FRUIT,Dessert Apples,Red Pippin,Ave,$/kg,,,,,,,,,,0.47,,,
2008,FRUIT,Dessert Apples,Gala,1st,$/kg,0.54,0.57,0.62,0.54,,,,,0.64,0.59,0.54,0.64,
2008,FRUIT,Dessert Apples,Gala,2nd,$/kg,0.4,0.55,0.43,0.44,,,,,,,0.42,0.43,
2008,FRUIT,Dessert Apples,Gala,Ave,$/kg,0.51,0.57,0.55,0.49,,,,,,,0.53,0.59,
2008,FRUIT,Dessert Apples,Other Early Season,-,$/kg,,,,,,,,0.6,0.55,0.5,,,
2008,FRUIT,Dessert Apples,Other Mid Season,-,$/kg,0.58,0.62,0.61,,,,,,0.67,0.5,0.42,0.57,
2008,FRUIT,Dessert Apples,Other Late Season,-,$/kg,0.54,0.55,0.56,0.53,0.55,0.44,,,,0.6,0.58,0.6,
2008,FRUIT,Dessert Apples,Jonogold - group,1st,$/kg,0.42,0.48,0.59,0.51,,,,,,0.62,0.56,0.52,
2008,FRUIT,Dessert Apples,Jonogold - group,2nd,$/kg,0.39,,,,,,,,,0.33,0.33,0.35,
2008,FRUIT,Dessert Apples,Jonogold - group,Ave,$/kg,0.41,,,,,,,,,0.6,0.47,0.41,
2008,FRUIT,Gooseberries,All Varieties,-,$/kg,,,,,,2.13,1.6,,,,,,
2008,FRUIT,Pears,Conference,1st,$/kg,0.48,0.49,0.53,0.71,1.01,,,0.73,0.65,0.63,0.57,0.62,
2008,FRUIT,Pears,Conference,2nd,$/kg,0.39,0.39,0.44,0.44,0.55,,,,0.49,0.51,0.46,0.56,
2008,FRUIT,Pears,Conference,Ave,$/kg,0.44,0.46,0.49,0.56,0.86,,,,0.63,0.58,0.52,0.59,
2008,FRUIT,Pears,Doyenne Du Comice,1st,$/kg,0.6,0.61,0.67,,,,,,0.74,0.66,0.69,0.72,
2008,FRUIT,Pears,Doyenne Du Comice,2nd,$/kg,0.38,0.38,0.36,,,,,,0.64,0.51,0.56,0.66,
2008,FRUIT,Pears,Doyenne Du Comice,Ave,$/kg,0.51,0.49,0.52,,,,,,0.74,0.63,0.66,0.7,
2008,FRUIT,Pears,William's Bon Chretien,1st,$/kg,,,,,,,,0.77,0.68,,,,
2008,FRUIT,Pears,William's Bon Chretien,2nd,$/kg,,,,,,,,,0.5,,,,
2008,FRUIT,Pears,William's Bon Chretien,Ave,$/kg,,,,,,,,,0.67,,,,
2008,FRUIT,Pears,Other,1st,$/kg,,0.46,,,,,,,0.55,,,0.57,
2008,FRUIT,Pears,Other,2nd,$/kg,,,,,,,,,,0.43,,,
2008,FRUIT,Pears,Other,Ave,$/kg,,,,,,,,,,,,,
2008,FRUIT,Plums and Gages,Czar,1st,$/kg,,,,,,,,,,,,,
2008,FRUIT,Plums and Gages,Czar,2nd,$/kg,,,,,,,,,,,,,
2008,FRUIT,Plums and Gages,Czar,Ave,$/kg,,,,,,,,,,,,,
2008,FRUIT,Plums and Gages,Majorie's Seedling,1st,$/kg,,,,,,,,1.15,1.41,,,,
2008,FRUIT,Plums and Gages,Majorie's Seedling,2nd,$/kg,,,,,,,,,1.1,,,,
2008,FRUIT,Plums and Gages,Majorie's Seedling,Ave,$/kg,,,,,,,,,1.41,,,,
2008,FRUIT,Plums and Gages,Victoria,1st,$/kg,,,,,,,,1.66,1.29,,,,
2008,FRUIT,Plums and Gages,Victoria,2nd,$/kg,,,,,,,,1.25,0.66,,,,
2008,FRUIT,Plums and Gages,Victoria,Ave,$/kg,,,,,,,,1.59,1.25,,,,
2008,FRUIT,Plums and Gages,Other Varieties,-,$/kg,,,,,,,1.01,1.24,,,,,
2008,FRUIT,Raspberries,All Varieties,-,$/kg,,,,,7.45,8.08,5.51,6.35,6.23,8.63,8.65,7.57,
2008,FRUIT,Redcurrants,All Varieties,-,$/kg,,,,,,,5.41,4.48,4.93,,,,
2008,FRUIT,Strawberries,All Varieties,1st,$/kg,,,,4.04,2.96,2.23,2.54,1.77,2.49,2.64,2.09,,
2008,FRUIT,Strawberries,All Varieties,2nd,$/kg,,,,2.5,1.28,1.19,1.35,0.83,1.03,1.33,1.22,,
2008,FRUIT,Strawberries,All Varieties,Ave,$/kg,,,,3.92,2.23,1.72,2.05,1.48,1.83,2.16,1.38,,
2008,VEGETABLES,Asparagus,All Varieties,1st,$/kg,,,6.78,7.71,5.37,5.68,8.01,,,,,,
2008,VEGETABLES,Asparagus,All Varieties,2nd,$/kg,,,,5.38,3.46,2.74,,,,,,,
2008,VEGETABLES,Asparagus,All Varieties,Ave,$/kg,,,,7.46,4.62,4.25,,,,,,,
2008,VEGETABLES,Beetroot,Topped,-,$/kg,0.34,0.37,0.36,0.38,0.37,0.4,0.42,0.42,0.36,0.37,0.35,0.35,
2008,VEGETABLES,Broad Beans,Broad,-,$/kg,,,,,,0.87,0.66,0.71,0.82,0.84,,,
2008,VEGETABLES,Brussels Sprouts,All Varieties,1st,$/kg,0.62,0.57,0.52,0.67,,,,1.17,0.85,0.62,0.53,0.56,
2008,VEGETABLES,Brussels Sprouts,All Varieties,2nd,$/kg,0.43,0.42,0.42,0.41,,,,0.88,0.63,0.53,0.4,0.4,
2008,VEGETABLES,Brussels Sprouts,All Varieties,Ave,$/kg,0.58,0.54,0.49,0.63,,,,1.16,0.83,0.6,0.5,0.52,
2008,VEGETABLES,Bulb Onions,Yellow,1st,$/kg,0.21,0.16,0.17,0.18,0.21,,0.2,0.19,0.19,0.16,0.15,0.16,
2008,VEGETABLES,Bulb Onions,Yellow,2nd,$/kg,0.16,0.17,0.16,0.15,0.14,0.24,0.17,0.17,0.17,0.17,0.15,0.15,previously down as bulb only
2008,VEGETABLES,Bulb Onions,Yellow,Ave,$/kg,0.16,0.17,0.16,0.15,0.15,,0.18,0.18,0.17,0.16,0.15,0.15,
2008,VEGETABLES,Bulb Onions,Red,1st,$/kg,0.45,0.42,0.34,0.38,0.45,,0.42,,0.46,0.37,0.38,0.41,
2008,VEGETABLES,Bulb Onions,Red,2nd,$/kg,0.32,0.22,0.28,0.35,0.31,,,,0.36,0.28,0.21,0.22,new item at the start of 2007
2008,VEGETABLES,Bulb Onions,Red,Ave,$/kg,0.38,0.36,0.29,0.36,0.4,,,,0.4,0.3,0.3,0.32,
2008,VEGETABLES,Cabbage,Red,1st,$/kg,0.38,0.38,0.38,0.38,0.51,0.54,0.46,0.36,0.32,0.32,0.3,0.31,
2008,VEGETABLES,Cabbage,Red,2nd,$/kg,0.3,0.32,0.31,0.31,0.34,0.42,0.37,0.28,0.25,0.24,0.22,0.25,
2008,VEGETABLES,Cabbage,Red,Ave,$/kg,0.37,0.37,0.37,0.37,0.48,0.52,0.46,0.35,0.32,0.31,0.29,0.3,
2008,VEGETABLES,Cabbage,Savoy,1st,$/head,0.37,0.37,0.37,0.35,,0.48,0.4,0.36,0.33,0.34,0.34,0.34,
2008,VEGETABLES,Cabbage,Savoy,2nd,$/head,0.36,0.32,0.29,0.28,,,0.32,0.3,0.27,0.28,0.28,0.29,
2008,VEGETABLES,Cabbage,Savoy,Ave,$/head,0.37,0.36,0.35,0.33,,,0.4,0.34,0.32,0.33,0.32,0.33,
2008,VEGETABLES,Cabbage,Spring Greens - Loose,-,$/kg,0.58,0.55,0.57,0.65,0.58,0.47,0.45,,0.59,0.62,,0.55,
2008,VEGETABLES,Cabbage,Spring Greens - Prepacked,-,$/kg,0.85,0.84,0.83,0.73,0.77,0.69,0.64,0.61,0.74,0.78,0.76,0.8,
2008,VEGETABLES,Cabbage,Summer & Autumn-Pointed,1st,$/kg,0.54,,,0.52,0.49,0.48,0.37,0.37,0.44,0.51,0.47,0.38,
2008,VEGETABLES,Cabbage,Summer & Autumn-Pointed,2nd,$/kg,0.27,,,0.51,0.38,0.32,0.27,0.26,0.27,0.4,0.3,,
2008,VEGETABLES,Cabbage,Summer & Autumn-Pointed,Ave,$/kg,0.5,,,0.52,0.47,0.46,0.37,0.37,0.43,0.51,0.45,,
2008,VEGETABLES,Cabbage,Summer & Autumn-Round,1st,$/head,0.4,0.43,0.42,,0.48,0.37,0.3,0.31,0.3,0.31,0.31,0.35,
2008,VEGETABLES,Cabbage,Summer & Autumn Round,2nd,$/head,0.36,0.34,0.33,,0.47,0.36,0.25,0.25,0.24,0.25,0.24,0.27,
2008,VEGETABLES,Cabbage,Summer & Autumn Round,Ave,$/head,0.38,0.39,0.37,,0.48,0.37,0.29,0.3,0.29,0.3,0.29,0.33,
2008,VEGETABLES,Cabbage,White,1st,$/kg,0.36,0.36,0.35,0.37,0.53,0.54,0.47,0.34,0.31,0.3,0.28,0.29,
2008,VEGETABLES,Cabbage,White,2nd,$/kg,0.31,0.29,0.27,0.3,0.41,0.45,0.39,0.32,0.27,0.28,0.25,0.24,
2008,VEGETABLES,Cabbage,White,Ave,$/kg,0.35,0.35,0.34,0.36,0.5,0.52,0.46,0.33,0.31,0.3,0.28,0.29,
2008,VEGETABLES,Cabbage,Winter Other,1st,$/head,0.35,0.36,0.34,0.33,0.37,,,,,0.37,0.3,0.32,
2008,VEGETABLES,Cabbage,Winter Other,2nd,$/head,0.29,0.25,0.26,0.24,0.28,,,,,,0.25,0.24,
2008,VEGETABLES,Cabbage,Winter Other,Ave,$/head,0.35,0.35,0.33,0.3,0.35,,,,,,0.3,0.31,
2008,VEGETABLES,Calabrese,All Varieties,-,$/kg,0.99,,,,1.52,1.62,1.04,1.16,1.07,1.26,1.23,1.49,
2008,VEGETABLES,Capsicums,Green,1st,$/kg,1.5,,,1.7,1.44,1.06,0.84,0.85,1.05,0.62,0.76,0.9,
2008,VEGETABLES,Capsicums,Green,2nd,$/kg,0.89,,,,,,0.79,0.71,0.82,0.5,0.45,0.7,
2008,VEGETABLES,Capsicums,Green,Ave,$/kg,1.13,,,,,,0.82,0.83,0.96,0.57,0.63,0.86,
2008,VEGETABLES,Capsicums,Red,1st,$/kg,,,,3.64,1.47,1.06,0.89,0.77,1.12,0.84,0.82,0.95,
2008,VEGETABLES,Capsicums,Red,2nd,$/kg,0.75,,,,1.5,,0.64,0.45,1.12,0.57,0.71,0.7,
2008,VEGETABLES,Capsicums,Red,Ave,$/kg,,,,,1.47,,0.82,0.63,1.12,0.8,0.78,0.88,
2008,VEGETABLES,Carrots,Topped-Washed,1st,$/kg,0.36,0.34,0.32,0.33,0.45,0.52,0.46,0.39,0.36,0.34,0.33,0.32,
2008,VEGETABLES,Carrots,Topped-Washed,2nd,$/kg,0.23,0.21,0.2,0.22,0.31,0.42,0.31,0.32,0.23,0.22,0.22,0.22,
2008,VEGETABLES,Carrots,Topped-Washed,Ave,$/kg,0.33,0.32,0.3,0.3,0.42,0.52,0.45,0.38,0.35,0.33,0.31,0.31,
2008,VEGETABLES,Cauliflowers,Kent,1st,$/head,0.41,0.49,0.51,0.65,0.46,0.92,0.36,0.35,0.77,0.48,0.58,0.71,
2008,VEGETABLES,Cauliflowers,Kent,2nd,$/head,0.32,0.4,0.36,0.5,0.37,0.43,0.27,0.27,0.75,0.39,0.46,0.58,
2008,VEGETABLES,Cauliflowers,Kent,Ave,$/head,0.39,0.46,0.44,0.6,0.42,0.87,0.34,0.33,0.77,0.47,0.56,0.69,
2008,VEGETABLES,Cauliflowers,All Other,1st,$/head,0.38,0.44,0.46,0.57,0.44,0.75,0.4,0.46,0.61,0.48,0.54,0.59,
2008,VEGETABLES,Cauliflowers,All Other,2nd,$/head,0.31,0.32,0.36,0.44,0.4,0.53,0.29,0.31,0.42,0.35,0.41,0.42,
2008,VEGETABLES,Cauliflowers,All Other,Ave,$/head,0.36,0.42,0.43,0.54,0.42,0.67,0.37,0.41,0.55,0.45,0.51,0.55,
2008,VEGETABLES,Celery,All Washed,1st,$/kg,,,,,1.19,0.83,0.62,0.55,0.52,0.52,0.52,0.5,
2008,VEGETABLES,Celery,All Washed,2nd,$/kg,,,,,,0.73,0.51,0.44,0.4,0.4,0.42,,
2008,VEGETABLES,Celery,All Washed,Ave,$/kg,,,,,,0.82,0.6,0.53,0.5,0.5,0.51,,
2008,VEGETABLES,Courgettes,All Varieties,1st,$/kg,,,,,,1.04,0.72,0.71,1.03,1.11,,,
2008,VEGETABLES,Courgettes,All Varieties,2nd,$/kg,,,,,,0.73,0.48,0.45,0.86,1.08,,,
2008,VEGETABLES,Courgettes,All Varieties,Ave,$/kg,,,,,,0.96,0.63,0.6,0.97,1.1,,,
2008,VEGETABLES,Cucumbers,All Varieties,1st,$/kg,,0.81,0.73,0.66,0.69,0.68,0.56,0.63,0.83,0.8,0.54,,
2008,VEGETABLES,Cucumbers,All Varieties,2nd,$/kg,,,0.34,0.42,0.49,0.46,0.37,0.45,0.58,0.53,0.31,,
2008,VEGETABLES,Cucumbers,All Varieties,Ave,$/kg,,,0.71,0.64,0.66,0.65,0.52,0.58,0.8,0.74,0.45,,
2008,VEGETABLES,Dwarf, French or Kidney,1st,$/kg,,,,,,,,,2.18,1.72,1.78,1.21,
2008,VEGETABLES,Dwarf, French or Kidney,2nd,$/kg,,,,,,,,1.62,1.18,1.15,1.33,,
2008,VEGETABLES,Dwarf, French or Kidney,Ave,$/kg,,,,,,,,2.15,1.58,1.67,1.27,,
2008,VEGETABLES,Leeks,Trimmed,1st,$/kg,0.97,0.96,0.86,0.93,1.05,,1.21,1.05,1,0.92,0.92,0.91,
2008,VEGETABLES,Leeks,Trimmed,2nd,$/kg,0.72,0.77,0.73,0.72,0.82,,0.9,0.8,0.76,0.74,0.77,0.72,
2008,VEGETABLES,Leeks,Trimmed,Ave,$/kg,0.91,0.91,0.82,0.87,0.97,,1.18,1.01,0.95,0.88,0.89,0.87,
2008,VEGETABLES,Lettuce,Butterhead - Indoor,1st,$/head,0.33,0.31,0.29,0.26,0.31,0.27,0.26,0.26,0.26,0.31,0.31,0.36,
2008,VEGETABLES,Lettuce,Butterhead - Indoor,2nd,$/head,0.19,0.19,0.19,0.19,0.23,0.2,0.2,0.21,0.22,0.25,0.25,0.24,
2008,VEGETABLES,Lettuce,Butterhead - Indoor,Ave,$/head,0.32,0.31,0.29,0.25,0.31,0.27,0.25,0.26,0.26,0.31,0.31,0.36,
2008,VEGETABLES,Lettuce,Cos,1st,$/head,,,,,0.58,0.49,0.46,0.41,0.45,0.47,0.46,,
2008,VEGETABLES,Lettuce,Cos,2nd,$/head,,,,,0.39,0.37,0.32,0.32,0.29,0.28,0.3,,
2008,VEGETABLES,Lettuce,Cos,Ave,$/head,,,,,0.56,0.47,0.43,0.4,0.42,0.45,0.44,,
2008,VEGETABLES,Lettuce,Crisp-Iceberg Type,1st,$/head,,,,,0.54,0.38,0.29,0.31,0.34,0.41,0.56,,
2008,VEGETABLES,Lettuce,Crisp-Iceberg Type,2nd,$/head,,,,,0.34,0.26,0.23,0.24,0.26,0.34,0.37,0.33,
2008,VEGETABLES,Lettuce,Crisp-Iceberg Type,Ave,$/head,,,,,0.52,0.36,0.28,0.29,0.33,0.4,0.51,,
2008,VEGETABLES,Lettuce,Little Gem,1st,$/twin,0.45,0.43,0.47,0.45,0.53,0.49,0.44,0.39,0.44,0.46,0.52,0.6,
2008,VEGETABLES,Lettuce,Little Gem,2nd,$/twin,,,,,0.4,0.4,0.27,0.26,0.23,0.22,,,
2008,VEGETABLES,Lettuce,Little Gem,Ave,$/twin,,,,,0.53,0.49,0.42,0.37,0.43,0.45,,,
2008,VEGETABLES,Mushrooms,Button - Indoor,-,$/kg,1.1,,,1.1,1.02,0.99,1.01,,,1.1,,0.99,
2008,VEGETABLES,Mushrooms,Cup - Indoor,-,$/kg,1.1,1.43,1.51,1.38,1,1.4,1.01,1,0.99,1.05,,1.21,
2008,VEGETABLES,Mushrooms,Flat - Indoor,-,$/kg,0.88,,,0.96,0.77,0.73,0.73,0.77,0.88,0.77,0.94,0.99,
2008,VEGETABLES,Parsnips,All Varieties,-,$/kg,0.91,0.84,0.81,0.82,0.96,0.72,1.23,1.07,0.9,0.85,0.76,0.8,
2008,VEGETABLES,Rhubarb,Forced,-,$/kg,2.42,2.18,2.31,2.02,,,,,,,,2.48,
2008,VEGETABLES,Rhubarb,Outdoor,-,$/kg,,3.06,1.37,1.04,0.93,0.94,0.97,0.96,0.93,0.9,,,
2008,VEGETABLES,Runner Beans,Runner-Climbing,1st,$/kg,,,,,,,2.43,1.25,1.5,1.74,,,
2008,VEGETABLES,Runner Beans,Runner-Climbing,2nd,$/kg,,,,,,,1.54,0.89,0.97,1.1,,,
2008,VEGETABLES,Runner Beans,Runner-Climbing,Ave,$/kg,,,,,,,2.32,1.18,1.39,1.3,,,
2008,VEGETABLES,Salad Onions,Salad,-,$/bunch,,,,0.21,0.22,0.22,0.22,0.22,0.2,0.21,0.2,,
2008,VEGETABLES,Shelling Peas,All Varieties,1st,$/kg,,,,,3.31,1.69,1.36,1.34,1.31,,,,
2008,VEGETABLES,Shelling Peas,All Varieties,2nd,$/kg,,,,,,1.58,0.97,0.97,1.13,,,,
2008,VEGETABLES,Shelling Peas,All Varieties,Ave,$/kg,,,,,,1.68,1.32,1.25,1.23,,,,
2008,VEGETABLES,Spinach,Leaf - Loose/bunches,1st,$/kg,,,,0.92,0.76,0.68,0.68,0.62,0.75,0.76,0.82,,
2008,VEGETABLES,Spinach,Leaf - Loose/bunches,2nd,$/kg,,,,,0.35,0.34,0.32,0.32,0.4,0.38,,,new item at the start of 2007
2008,VEGETABLES,Spinach,Leaf - Loose/bunches,Ave,$/kg,,,,,0.71,0.64,0.64,0.58,0.68,0.7,,,
2008,VEGETABLES,Swede,All Varieties,-,$/kg,0.33,0.32,0.32,0.33,0.36,0.44,0.57,0.47,0.44,0.42,0.38,0.37,
2008,VEGETABLES,Sweetcorn,All Varieties,-,$/cob,,,,,,,,0.2,0.18,0.19,,,
